날짜,리뷰,별점,month
2022년 8월 19일,주식거래용으로는 비추. 몇초사이로 계속 거래 채결이 늦어지면서 손해보는 경우가 많음.예약주문.도 잘 안되며 그냥 차트보는 용도로만 사용하는걸 추천 이어플로 거래하면 손해 막심할거에요. 초당으로 가격은 변하는데 채결은 안되고 진짜 마음이 조마조마하고 짜증 이빠이.,1,2022년
2022년 4월 15일,"레전드,,,, 교통카드지갑이랑 일반페이지갑이랑 따로네요. 교통카드 충전기능은 잘 숨겨둬서 앱 다 헤집고 다녔습니다. 리뷰를 수정까지 하게 하다니,, 기능이 겁나게 많으면 기능검색이라도 되게 해주세요 페이앱에서 큐알코드 스캔결제는 안되나요? 결제과정이 너무 불편합니다. 화면만 단순하지 절차가 간단한건 아니네요. 네이버페이보다 포인트 많이줘서 골랐다가 매번 짜증나서 그냥 취소하고 네이버페이로 결제하는것같네요 광고넣을공간에 자주쓰는 기능을 넣어주세요",1,2022년
2020년 3월 5일,페이증권으로 업그레이드 하고 직후에 펀드상품도 가입했는데 나중에 앱에 들어가서 아무리 찾아봐도 펀드나 증권관련 메뉴가 안나와요. 도대체 경로가 어떻게 되는지 모르겠군요. 인터페이스가 너무 불편해요. 투자현황에는 부동산투자나 신용투자 상품만 나오고.... 주식/펀드 카테고리도 쉽게 찾아갈 수 있도록 메뉴 개선 바랍니다.,3,2020년
2023년 10월 14일,복잡하고 쓰기 어려워요...,1,2023년
2022년 2월 17일,"안녕하세요 단말기 변경 후 접속하려고하니 이름 칸에서 자판이 안나옵니다 아래 주민번호, 전화번호는 자판이 뜨는데 이름만 자판이 뜨지 않아서 넘어갈 수가 없어요 지우고 다시 깔아도 같습니다 어떻게 해야하나요? +) 방금 키보드를 따로 연결해서 작성했습니다. 하지만 해당 오류는 고쳐야할 것 같네요",4,2022년
2023년 9월 23일,잘 쓰고 있어요! 특히 인터넷 결제가 간편해서 좋아요,5,2023년
2023년 9월 13일,지문 새로 등록 하지도 않았는데 등록하라고 뜨고 불안에서 사용하지 못하겠음,1,2023년
2019년 6월 25일,이런 패이류 앱들이 간편하게 사용할수있어 좋긴한데 이전부터 불편 했던게 결제화면에 잔액표시 안뜨게 할순 없는가 입니다 결제전 사용자가 로그인하면 확인할수 있게 하고 매장결제 할땐 안보이게 해야 정상인것 같은데 말이죠 주거래은행 통장잔고는 아니지만 잔액이 많고적음을 떠나 일종의 프라이버시에 속하는 문제라 생각하는 1인입니다 일반 카드로 긁을때는 판매자가 잔액 얼마남았는지 알수없잖아요 ^^,3,2019년
2023년 9월 6일,Google 픽셀폰 후불 모바일 카드 안 된다는데요. 로카 모빌리티 고객센터에서는 외국폰은 안 된다고 확정적으로 얘기하는 것 재교육바랍니다.,3,2023년
2023년 9월 19일,카카오페이 로그인 설정 변경되었나요~?설정- 비밀번호-비밀번호 변경 생체인증 사용 얼굴인식 사용 얼굴인식 사용으로 로그인 했는데 얼굴인식 사용이 안되고 생체인증 사용으로 사용함..지문인식 잦은오류 때문에 얼굴인식 사용했는데 불편합니다..얼굴인식 사용 기능 추가해주세요..그외~ 패턴방식 로그인 패턴방식의 경우 패턴숨김 기능 추가.. 4자리 비밀번호 설정 기능도 추가하면 좋을듯,3,2023년
2023년 9월 4일,요즘 짠테크가 점점 소금이 되어가는중인데 그나마 빛으로 남아있는 앱,5,2023년
2023년 9월 18일,재미있고 흥미 있습니다~^^ 포인트 모이는 재미가 쏠쏠!,5,2023년
2023년 9월 10일,카카오페이 간단하게 쓰기가 넘 편리하고 좋아요,5,2023년
2023년 8월 17일,넘 편리하고 유익ㅂ합니다.,5,2023년
2023년 9월 19일,이벤트도 다양하고 혜택도 다양해서 넘 좋아요,5,2023년
2023년 9월 7일,안드로이드도 걷기 위젯 만들어주고 워치랑 연동되게 해주세여,1,2023년
2023년 9월 21일,간단하고 무진장 편리 하네요ㅋㅋ,5,2023년
2023년 9월 27일,버그가 발견되었다며 열리지 않아요.,5,2023년
2021년 2월 9일,"신규로 깔아서 해보려하는데 계속 연결상태가 좋지 않다네요,,, 데이터도 쓰고 와이파이도 바꿔쓰고 데이터도 써봤는데 몇번을 시도해도 접속자체가 안됩니다. 지금 당장 사용해야하는데 말썽이니 어뜨케 해야할지,,,",1,2021년
2023년 8월 31일,결제할때 지문인식 오류가 계속납니다. 며칠전부터 그러는데 안고치나요?,1,2023년
2023년 6월 29일,카카오페이증권 실시간 상승 주식 알림 끄려고 메뉴도 열심히 뒤져보고 검색도 해 봤는데 결국 못 찾아서 지우기로 함. 내 탓은 아닌 듯 함,1,2023년
2023년 7월 21일,주식 MTS 최근에 많이 좋아져서 한투쓰다가 넘어왔는데 한투가 엉망인건지 일단 한투보다는 편하네요. 핀테크앱? 너무 많아서 지우고싶을 때 있는데 주식까지 같이 되니까 요놈을 살려둘까 싶습니다 ㅋ,4,2023년
2023년 6월 22일,"ImTP! 안녕하세요, 티피입니다! 😁 카카오페이 항상 잘 쓰고 있어요^^ 다만 요즘에 좀 튕기는 경우가 많은 것 같은데, 이 문제만 고쳐주신다면 정말 좋을 것 같아요. 감사합니다.",4,2023년
2023년 7월 27일,"송금도 너무 편리하고, 앱에 충전해놓으면 매일 이자받을 수 있는 것도 좋아요 :)",5,2023년
2023년 7월 24일,필요한 기능들이 깔끔하게 들어가있는 것 같아요. 잘 쓸께요! 홈개편하고 더 좋아졌네요!!,5,2023년
2023년 6월 28일,앱을 실행시키면 버그가있다고 그냥 꺼져요.. 화면이 아예 없어집니다..,1,2023년
2023년 7월 28일,다양한 정보를 확인할 수 있어 지출 분석 관리 및 자산 관리하는 데에 큰 도움을 받고 있어요. 부족함이 없는 앱이여서 아주 만족하고 사용 중입니다!,5,2023년
2023년 6월 23일,다른건몰라도 주식매매창을 갑자기 바꿔버리면 어떻케합니까! 이전버전으로 쓸수있도록 방법가르쳐주세요!안그러면 손해배상청구할겁니다! 구매정정의 호가창이 짧고 정정때마다써넣어야되면 촌각을다투는 매매를 어떻케합니까 이전 버전쓸수있게 제발 방법가르쳐주세요,1,2023년
2023년 8월 25일,보험금 청구 기능 너무 편하고 좋아요,5,2023년
2023년 8월 26일,데이터 켰는데 바코드가 안뜨네요. 계속 로딩중이고 결국 안떠서 민폐녀 되버렷습니다. 한두번도 아니고 여려 번 이러니까... 폰 문제인가 싶기도 하지만 문제가 없다는데요.,1,2023년
2020년 3월 26일,최근들어 수차례에 걸쳐 결제하려고 앱을 열면 카카오페이 연결이 지연된다는 메시지가 뜨고 카카오페이바로가기를 클릭하면 계속 깜박거리는 현상이 나타났습니다. 이런 결과로 결제는 할 수도 없고..앱을 삭제하고 다시 깔기를 반복을 하는데..반복적인 이런 상태에 좀 매우 불편함을 느끼고 있습니다.확인부탁드립니다,3,2020년
2020년 9월 4일,"토* 쓰다가 보안땜에 넘어왔는데 너무 불편하네요. 제가 기능을 모르는 건지... 직관성이 없어요. 1) 자산관리 카테고리내에서 바로 송금이 안되고, 송금 카테고리에서만 송금 가능한 점 2) 송금할 때 출금계좌의 잔액 바로확인이 불가하다는 점 (보내봐야 부족한지 알 수 있음) 3) 송금하면 카카오페이를 거쳐가기때문에 항상 그 이상의 금액이 출금됨, 정확한 계산어려움 3) 계좌를 꾹 눌렀을때, 계좌정보확인 및 별명설정 기능이 없는 점 (설정창에서 계좌정보를 바꿀 수 있단걸 검색해서 알았음) 4) 최신 정보 업데이트 완료가 안되는 점(잔액확인 안돼서 이체못함, 갱신중일땐 계좌 관리 및 편집 못함) 5) 타금융어플들과 다르게 카테고리가 가로형식인데, 메리트를 찾아보기 힘들고 오히려 정돈이 안된 느낌. 6) 증권사계좌는 왜 등록이 안되는지? 등등, 한마디로 번잡스러운 어플. 하지만 *쓰 외엔 대체제가 없기에 별점으로 한숨 쉬게 되는 어플.",1,2020년
2023년 7월 20일,편리하게 늘 애용하고 있어요 편의점에서 이벤트를 상시해서 좋구요 포인트도 더 많이 쌓아주세요,5,2023년
2023년 10월 2일,출근길에 간식거리 사려다가 난데없이 계좌 재확인하라고 거래가 막혔네요ㅎㅎ 실물신분증 당장 안가지고있는 덕분에 집에길때까지 저는 강제로 거지가 되었습니다?,1,2023년
2023년 10월 1일,진짜 모바일 티머니 충전할려는데 왜자꾸 몇번을 인증을 하라는거죠? 최악입니다.,1,2023년
2022년 9월 8일,"이번 업데이트 최악인 듯!!! 호가창 보면서 사거나 팔걸 결정 선택 수 있어야는데, 이건 반대로 바꿔 버렸으니.. 매수하려다 역으로 매도하고 매도하려다 역으로 매수하는 사고가 속출 할 듯 ㅎㅎ.. 거기에다 호가창내 숫자들은 흐려서 제대로 보이지도 않고.. 게다가 다른 증권사 앱 처럼 매매동향 보여주는 기능 등은 언제 추가될런지 😭 이대로면 증권사 바꿔얄 듯 ㅎㅎ 추가) 금일 매매 해보니 호가창의 잔량이 실제 잔량이 아닙니다. 이 앱으로 주식 매매는 중단해야것네요 😭",1,2022년
2023년 8월 1일,뭐죠 카톡계정으로 로그인하려는데 비밀번호가 안맞는대서 비밀번호를 바꾸고 다시했는데도 안돼네요 아주빡칩니다 :<,1,2023년
2023년 8월 29일,글자 코딱지 만해서 눈 아파 뒤지겠네 카카오 증권 섹션 들어가서 기사 보려면 어질어질 눈 👀피로해서 보기도 싫음 에휴..사용자를 생각해서 앱을 만들어야지 ...답답허이..ㅠ,3,2023년
2023년 9월 16일,구매가격배송등착하고 물품찿기도편해요 지인소개로 세재휴지등구입했는데 짱이네요,5,2023년
2023년 9월 7일,"언제나 가까이, 삶 그 자체 즐거움",5,2023년
2023년 7월 20일,간편하고 손쉽게 사용할 수 있어서 좋아요. 혜택도 많아서 쓰기 좋아요!,5,2023년
2023년 6월 30일,주식창을 왜자꾸바꾸는지 익숙해질만하면 바꾸고 보기쉬워서좋았는데 ㅡㅡ,1,2023년
2023년 6월 27일,업데이트후 하단메뉴 혜택에 들어가면 터치가 안되서 아무것도 할수없어요,1,2023년
2023년 9월 19일,"다양한 이벤트,혜택,콜라보도많으면 좋겠어요",4,2023년
2023년 9월 14일,"멋지네요, 편리하고 내용도 좋아요",5,2023년
2023년 10월 7일,"왜 앱은 잘 켜지는데 아래 탭(자산, 혜택, 홈, 주식, 전체)을 누르면 튕기는지..",1,2023년
2023년 8월 9일,제가 폰을 초기화를 다하고 새로 만들었는데 지금 쓰고있는 계정으로 들어갈려니 옛계정 때매 못들어가져요..옛계정을 탈퇴나 지우고싶은데 어떻게 해야되나요?,3,2023년
2023년 5월 14일,카카오페이로 주식매매 거래 1년차입니다 최근 증권앱 이용시 배터리가 엄청 빨리 먹습니다 배터리 때문인줄 알았는데 교체 후에도 배터리 소진이 빨리되어 알아봤더니 서비스센터에서 카카오페이 앱이 이상적으로 배터리를 많이 먹는다고 하더군요 다른 증권사를 이용해야 하나 고민중인데 해결해주셨으면 합니다,4,2023년
2023년 9월 11일,전체화면 무한로딩합니다.,2,2023년
2020년 9월 12일,솔직히 카카오페이 결제 기능도 좋지만 송금기능도 정말 좋았음. 단 그건 과거형임. 솔직히 요즘 은행 핀테크 할것없이 송금은 자행 타행 모두 수수료 무료인 경우가 많은데 송금이 무료였다가 본인계좌 제외한 나머지가 10회로 바뀌고 얼마후 본인계좌송금도 10회로 개악됨. 친구송금? 그건 무료인데 돈 송금하는게 친구한테만 송금하는것도 아니고 그외엔 뭐 어떡하라는건지...,2,2020년
2023년 6월 23일,"며칠 전부터 주식 알림이 오기에 설정에 들어가보니 서비스 이용 알림을 뭐이리 뭉쳐놨는지... 각 항목마다 구분시키기 바랍니다. (송금, 충전, 결제, 투자 등)",1,2023년
2020년 4월 4일,위치기록을 백그라운드에서 하는거 때문인지 아는지 잘모르겠는데 밧데리 사용량이 아무것도 안해도 혼자서 20%먹고 핸드폰이 뜨거워져서 다시 설치하고 백그라운드에서 위치기록을 안하도록 설정했다. 다시 한번 밧데리 이슈가 생기면 지워야겠다,1,2020년
2023년 9월 19일,어디서나 편하게 쉽게 빠르게,4,2023년
2019년 8월 7일,핸드폰과 계젱을 바꿨습니다. 카카오페이로 결제하라는 창이 나와서 카카오페이 앱도 새로 깔았습니다. 근데 카드 등록을 하려니 기존에 있는카드라고 등록이 안됩니다. 계좌번호로 하려해도 똑같은 문구만 뜹니다. 혹시나하는마음에세 전에 쓰던계정까지 다 탈퇴를 하고 하루가 지났는데도 등록이 안됩니다. 불편해서보다도 사용할수가 없어서 못쓰겠습니다.,1,2019년
2023년 7월 15일,할때마다 로그인 안되 진짜 쓰레기 어플 전부해약하고 안하고 많다.,1,2023년
2023년 3월 2일,진짜 개 얼탱이 없음 ㅋㅋ 비번 다시 설정해서 로그인할려는데 권한에 의해 취소 되었다면서 5분후에 로그인 하라고 난리임.. 와중에 5분 훨씬 지났는데도 인증 못 하게 하는건 뭐임 새로 설정한 번호도 틀렸다고 하면 도대체 뭘 입력하란거임...인증만 4번했는데 다음페이지로 넘어가지도 않고 웬만해서는 속으로 욕하고 리뷰 안 남기겠지만 진짜 서비스 이용하는 입장에서는 답답하고 엄청 짜증남,1,2023년
