날짜,리뷰,별점,month
2023년 10월 8일,플립5 one ui 6 베타에서 굿락으로 외부화면 삼성페이 결제시 지문화면이 안뜨고 비밀번호 화면이 뜹니다.,4,2023년
2023년 10월 18일,결제 카드의 순서를 바꿀 수있도록 업데이트해주시면 좋을 것같습니다.,4,2023년
2023년 9월 16일,네이버페이 아이콘 디자이너 해고하고 다르게 변경 전까지 별 1개 유지.,1,2023년
2021년 8월 9일,자산 조회하기 너무 편해져서 좋아요! 평소에도 네이버앱으로 자산관리를 하고 있었는데요. 페이앱이 나오면서 더 편리하게 쓸 수 있게 되는거 같아 좋습니다. 송금이나 결제기능도 간편하게 접근할 수 있게 만들어주셔서 실생활에서 사용하기 정말 좋을 것 같네요. 다만.. 네이버 쇼핑에서 결제한 내역을 빠르게 확인할 수 있다면 더 좋을것 같습니다. 네이버페이로 결제한 내역을 찾아보는데 한참 걸린거 같아요. 메인화면에서 한번에 들어갈 수 있는 방법(아이콘?)를 제공한다면 더 편리하게 이용할 수 있을것 같습니다.,5,2021년
2023년 7월 4일,워치에서 사용하려고 해도 데이터를 불러오지 못했습니다라는 문구가 뜨거나 카드를 불러오지 못했다면서 폰에서 확인하라고 떠 사용 할 수가 없습니다. 해결방안이 있을까요?,3,2023년
2021년 9월 30일,현장결제하려는데 위치기능 켜졌고 권한도 있고 토스어플은 내 위치 잘만 잡는데 계속 씨름해도 내 위치 못잡음 위치정보가 없다함. 어쩌다 잡히는데 왜 잡히는지 모르겠고 껐다 다시 키면 또 못잡음. 성질버리게 만드는 어플이네. 위치 권한 들어가면 이 어플은 위치정보 요청하지도 않았다함 ㅡㅡ 네페어플에서 내위치 아무리 버튼 눌러도 미동도 않음. 쓰레기....,1,2021년
2022년 6월 19일,"적립포인트와 충전포인트를 왜 구분하는지 이해가 안갑니다. 적립은 내가 결제를 해서 쌓은 것이고 충전은 내통장의 돈을 끌어와서 쌓습니다. 저는 적립부분은 캐쉬백으로 돌려받고 싶고 충전포인트는 소득공제용으로 씁니다. 구매시에는 적립,충전이 상관없는데 인출은 충전포인트만 됩니다. 새로운 카드결제보다 포인트로 물건을 사야하는게 정녕 네이비페이의 의도인가요? 수익면에서도 이익인가요? 이건 제가받은 혜택도 알기어렵고, 가계부 입력할때도 추가작업이 필요하고 실제 얼마짜리였는지 자세히 알기도 힘듭니다. 요지는 적립포인트도 결제에만 국한하디 말고 인출도하게 해주십시오. 네이버플러스멤버쉽을 쓰고있는데 점점 이탈자가 많아질것같습니다. 포인트교환 대상처 확대해주시고 적립포인트도 가능하게 해주세요",3,2022년
2021년 9월 9일,"독립앱을 축하합니다. 이전부터 잘 쓰고 있었습니다. 두가지에 대해 불편한 점이 있습니다. 1. 저축은행 미연동 - 저축은행 계좌 연동이 보이지 않아, 전체 자산 집계에 어려움이 있습니다. 제가 방법을 모를 수도 있습니다. 방법이 있다면 알려주시고, 없다면 추후 연동을 부탁드립니다. 2. 접속시간 - 개편 전에는 한번 로그인하면 일정 시간동안 페이를 닫아도 로그인이 유지 되었습니다만, 개편된 앱은 사용할때 마다 로그인을 해야하는 번거로움이 있습니다. 늘 감사드리며, 앱이 더 간편해져서 이용자가 사용이 편리하면서 도움이 되는 도구가 되기를 기대합니다. 수고하십시오.",5,2021년
2022년 10월 9일,"로그아웃 하지 않아도 보안에는 문제 없는건가요? 로그아웃 한번하니까 로그인 할때마다 정보입력하고 인증받아야하던데 로그아웃하면 귀찮아서 못쓸것 같고, 계속 로그인 상태로 사용해도 보안에는 문제가 없는건지 궁금합니다. 네이버앱에도 페이가 있고, 기존에 네이버페이앱도 사용가능 하던데 페이앱이 도대체 몇개 인건가요? 페이결제앱도 있던데 같은 페이앱이 엄청 많네요. 정리 좀 해야 하지 않으까요?",3,2022년
2023년 4월 7일,지금 세 번 사용했는데 한 번은 카드 번호가 다르다며 결제 거부 당하고 한 번은 성공하고 한 번은 걍 인식이 안 돼서 결국 삼성페이로 결제를 했습니다. 같은 카드를 썼는데 한 번 성공한거 보면 카드 문제는 아닌 것 같고 5분 전에 결제 되던게 다른 가게에선 인식이 아애 안 됐는데 삼페로 하니 결제가 되는걸 보면 걍 앱 문제 같은데 얼른 해결 좀 해주셨으면 좋겠네요... 계속 이러면 혜택이 좋아도 짜증나서 안 쓰게 될 것 같네요,3,2023년
2022년 10월 1일,도대체가 앱이 왜이렇게 먹통이 자주 일어납니까?? 포인트 이벤트 페이지에서 인증만 했다 하면 바로 새하얀 화면 되고 멈추네요... 신규 가입자만 받을 수 있는 포인트인데 이런 식으로 막히면 받을 수도 없고 참... 답답~합니다... 취소시키면 포인트도 날아가고 동시에 앱도 작동을 안하네요 도대체가 이렇게 불편해서 앞으로 네이버페이 포인트 적립 이벤트에 참여하겠나 싶습니다... 어떻게 대안을 좀 찾던가 하세요,1,2022년
2022년 3월 11일,문의를 하려고 하면 무조건 메일아니면 챗봇이네요. 전화로 해결할 부분은 그저 답답하게 처리가 되질 못합니다. 고객센터 전화응대가 아예 없어요. 이래도 운영되는게 신기할 따름.. 그럼 고객센터 문의 메일이라도 답변이 빠르냐 아뇨 전혀요. 답변을 미생물 발효하는듯이 한참 묵혔다 호요. 미치죠. 전화고객응대 못하면 온라인 답변이라도.빨리하던가 다른 온라인 결제수단 쓰세요. 한번 문제 발생되면 고객센터가 아니라 겨울잠자는 곰처럼 느려터졌습니다 네이버 페이.. 당해보세요. 극악의 고객민원처리속도..속터집니다?,1,2022년
2022년 7월 7일,위젯이 갑자기 없어졌길래 실수로 삭제했나 했는데 2X2사이즈 위젯이 아예 없어져버렸네요. 사이즈 조정도 안되서 기껏 신경써서 해논 배경화면 배치도 엉망이 됐습니다. 게다가 전에 있던것과 비교해서 새로 생긴건 포인트도 안보이고 카드 바꾸기도 더 불편한데 왜 바꿨는지 모르겠습니다. 빠른 시일내에 복구되었으면 좋겠습니다.,2,2022년
2021년 11월 23일,시각장애인이 사용하기에는 너무나 먼 남의 나라 웹이네요 6자리 간편비밀번호 숫자 키패드를 스크린 리더가 익어주지 않아 결국 시각장애인이 스크린 리더의 음성안내를 듣고 네이버 페이랑 미래셋 대우 통장이랑 사용해 볼려고 수차례 애쓰다가 결국 포기하고 떠나갑니다. 참고로 겔럭시 노트 10+ 5g 안드로이드 11 토크백에서 추가로 사용시도해 보았습니다. 귀사의 번영을 기원드리겠습니다.,1,2021년
2022년 2월 27일,컬처랜드로 5000원 네이버포인트 충전했습니다. 그런데 네이버포인트를 사용은 개뿔 충전계좌를 연결해야지만 쓸수있더라구요. 이렇게되면 수수료 6프로나 주고 충전한 저는 뭐가됩니까? 포인트가 있음에도 불구하고 충전계좌를 연결해야만 구글플레이 결제등을 지원할수 있는 시스템을 개선해줬으면 합니다.,2,2022년
2023년 5월 1일,잘 사용하고있으나 불편한 사항 몇가지.. 1. 폰 하단 전화아이콘이 있는 곳으로 위젯어플 이동 불가능(위젯앱 모양이 커서 옮겨지지 않음)하여 결제시 위젯앱이 있는 화면으로 화면이동해야함. 2. 카드관리에 순서변경 불가능(맴버쉽카드는 가능).,4,2023년
2022년 10월 14일,"네이버페이 새로 가입하고 앱 들어가서 로그인했더니 "" 동일한 아이디로 다른 네이버페이 앱에서 로그인됬습니다 "" 랑 비밀번호 설정하라는 팝업창만 뜨면서 계속 다시 로그인하라고만 하네요. 닫기 버튼 누르거나 그냥 앱을 나가도, 다시 깔아도 똑같습니다. 무슨 가입하자마자 이런 오류가 생기는지 황당하네요. 아예 앱을 작동할수도 없으니 문의도 불가능.",1,2022년
2023년 4월 12일,지문인식 시킬 지문 자체가 손상되서 인식이 잘 안되는데 결제 할 때마다 쉽고 편한 지문 등록하라면서 이전에 체크를 풀어도 다시 체크되어있는 덕에 꼭 팝업창을 매번 봐야되는거 귀찮고 짜증납니다. off를 기본으로 두던지 끌 수 있게 해줬으면 좋겠습니다.,3,2023년
2023년 9월 17일,앱 업데이트 이후 삼성 z플립5 커버화면에서 큐알이 뭉개져 큐알결재가 안돼요😭,4,2023년
2023년 4월 19일,네이버페이에 여러개 등록해놓고 사용중인데 네이버ㅡ삼성페이로 결제할때 하나카드로 설정하고 결제했는데 신한카드로 결제 되었습니다. 한번이면 제 실수인가 할텐데 여러번 반복 됩니다. 꼭 오류 수정해주세요. 휴대폰 위젯에 대표카드가 신한카드로 되어있는데 결제할때는 위젯을 누르고 등록된 다른 카드로 변경해서 결제 했었습니다.,3,2023년
2023년 6월 3일,네이버페이에서 그동안 삼성페이가 잘 썼는데 어느날 안되더니 업데이트해도 안되요.전원도 껐다 켜봤는데 안되네요.현장결제 이용제한이란 문구가 뜹니다.,1,2023년
2023년 7월 15일,네이버 삼성페이 사용하다 보면 결제하시는 분들이 카드가 삼성페이처럼 안돌아가서 결재가 안되는것처럼 물어보는경우가 있습니다. 삼성페이 결재때 처럼 비번인증후 카드가 돌아가는 애니메이션 효괴를 주었으면 좋겠어요,5,2023년
2023년 7월 25일,네이비 암호는 구굴이 알고있어서 구글과 연동이 되어야 사용할수 있는데 ...그게 안되면 어떻게 사용하라는건지..다른 어플은 구글과 연동해서 편하게 사용할수 있는데 업데이트후 안됨 ..고로 삭제함,1,2023년
2023년 10월 24일,삼성페이가 잘 작동하지 않는거 같아요..ㅠ,3,2023년
2023년 7월 14일,잘 쓰고 있습니다. 엔디비아 떡상한거 자랑해야 하는데 화면캡쳐를 막아놨더라구요. 보안수준을 개인이 설정할 수 있도록 개선 바랍니다.,4,2023년
2023년 10월 5일,워치에서 결제비번좀 안쓰게 해줘요 작은 화면에서 비번을 언제쳐요,1,2023년
2022년 7월 3일,"워치에서 간편결제 지원하다고해서 설치했는데 기획자가 신입인듯 하다. 네이버 포인트로만 결제되게한건 사업적이나 기술적 제한이 있었다고 이해할수 있다. 용서가 안되는건 결제를 간편하게하려고 굳이 워치앱을 설치하는건데, 그 조그마한 화면에서 결제비밀번호를 입력해야되게 해놨다. 비밀번호입력시 계속 오타나고 짜증나서 그냥 폰으로하고말지 왜 워치를 써야하나 모르겠다. 간편결제면 간편결제답게 간편하게 만들어라. 티머니가 모범답안이다.",1,2022년
2023년 7월 19일,"사용 자체는 편하지만, 업데이트가 원스토어로 뜨는게 불편해요, 플레이스토어로도 업데이트 가능하게 해주세요.",3,2023년
2023년 8월 4일,원래는 네이버 앱으로 네이버페이 사용했었는데 네이버페이 앱 결제혜택이 좋아서 이걸로 넘어왔습니다. 문의사항이 있어요. 네이버페이 앱으로 삼성페이 쓸 때 삼성페이처럼 아래에서 위로 슬라이드해서 바로 결제할 수는 없을까요?,5,2023년
2022년 9월 22일,앱에 신용카드연결해서 사용중입니다 9월 15일부터 편의점에서 앱으로 결제한금액(7천원)보다 많은 금액(만원)이 카드결제계좌에서 실시간으로 출금되었습니다. 카드이용내역에는 사용내역이 없구요. 국민은행전화했더니 어떤 내역인지 확인할수 없다고 네이버로 연락하라고 하네요. 빠른 답변바랍니다.,1,2022년
2023년 8월 10일,앱 최초 실행 시 반응이 매우 느립니다 이외 앱들이 다중 실행 중도 아닌데도 느립니다,2,2023년
2023년 4월 6일,앱다운받고 처음에 본인확인을 하라고해서 인증번호까지쓰고 확인을 눌렀는데 다음페이지로 넘어가질 않아서 너무 답답합니다.. 왜그러는 걸까요? 아무 응답도 없습니다 최신 버전이었고 삭제하고 깔고 휴대폰을 껐다 켜도 며칠동안 계속 이럽니다.. 다른 어플들은 다 잘되는데 이것만 안돼요...!ㅠ,2,2023년
2023년 9월 15일,삼페랑 가볍게 빠르고 단독 인식잘되면 주고싶은 점수!!,4,2023년
2023년 10월 3일,편의점에선 왜 매번 정상카드가 유효기간오류라고떠서 결제가 안될까요 할때마다 짜증납니다,3,2023년
2023년 4월 2일,"삼성페이 결제할때마다 지문인식 잘안되고 별로였는데, 네이버페이에 삼성페이는 (옵션 설정으로) 지문 인식없이 바로 결제할 수 있어서 좋습니다. 근데 아이콘 모양은 너무 구려요, 너무 복잡하고 지저분해보입니다. 아이콘 모양은 삼성페이처럼 단순 깔끔한게 좋아보여요",4,2023년
2023년 10월 1일,이번패치이후 신용카드 qr코드로 결제를 해도 포인트 사용후 머니현금충전후 결제가됩니다. 아무리 찾아도그런설정이 없고 신용카드로 결제가안되는데 왜그런걸까요?,1,2023년
2023년 8월 14일,삼성페이에 국민비씨카드 등록하고 사용 잘 하고 있어서 네이버페이 삼성페이에도 국민비씨카드 등록하고 사용하려고 했는데 매장에서 결제만 하려면 사용할수 없는 카드라고 앱화면에 자꾸 떠서 삭제하고 다시 등록해도 사용할수 없는카드라고...왜 이런거죠? 국민카드는 잘만 되는데 국민비씨카드는 오류가 생기네요 해결을 해주셔야 할듯....,1,2023년
