날짜,리뷰,별점,month
2023년 8월 31일,토스 2년 사용자 입니다 우선 장점부터 정리하겠습니다 1.우선 카드 디자인이 꽤 괜찮습니다 2.돈을 쓸때 어디에 쓰는지 볼수있어 편합니다 3.간편하게 송금하기가 편합니다 4.여러가지 기능이 많습니다 단점 정리 하겠습니다 1.카드 재발급 비용이 너무 비쌉니다 2.돈을 다시 꺼낼때 수수료가 너무 비쌉니다 3.이제 토스페이를 충전할때도 수수료가 ㅈ 같습니다 4.알리에서 계산할따 너무 느립니다 5.송금결제 한도가 제한적입니다 6.가입할때 다른계좌 비번 입력이 필요합니다 수수료 너무 whw같음 제발 읎애라,1,2023년
2023년 8월 13일,토스에 버그가 있어서 고쳐주세요. 지출 내역이 1건이 떠있는데 지울려고 지출 내역에서 확인을 했으나 1건이 사라지지 않는 버그가 있어요. 여러번을 확인을해야 거래내역을 지울수가 있어요. 예전에는 지출내역을 확인하면 바로 사라젔는데 사라지지 않아서 데이터를 켜도 똑같고 와이파이 환경에서 해도 이러한 현상이 지속됩니다. 버그를 빨리 고쳐주세요. 항상 운영자님 고맙고 감사합니다.,5,2023년
2023년 8월 14일,다른 것은 다 좋은데요. 1. 5000원 이상 부터 포인트 환전하기 위해서 모으고 모아서 수수료 없이 환전하는 거였는데 모든 포인트 금액 상관없이 환전해도 10퍼 수수료 2. 라이브 쇼핑 포인트 받는 것도 시간 제한 상관없이 받을 수 있었는데 시간 제한이 생긴 것 이게 무슨 경우인가요? 솔직히 포인트 모으는 것도 재미있었는데 이건 정말 아니라고 생각합니다. 지금까지 토스 좋아서 지인들한테 토스 쓰라고 소개까지 해주고 그랬는데 이건 아니죠. 행운퀴즈를 더 만들어 주시고 알림 받을 수 있게 해주시거나 공동구매 구경 포인트를 다시 올려주시거나 아님 포인트를 구할 수 있는 다른 무언가를 만들어주시길 바랍니다. 이렇게 지속되면 토스 포인트가 모이질 않습니다.,1,2023년
2023년 9월 10일,"친구들도 많이쓰고, 편의점에서 충전도 되고 편리해서 너무너무너무 좋지만, 저금통 기능 최대 한도가 100만원이면 좋을 거 같아요.. 후에 졸업여행 용으로 돈을 모으려고 하는데 저금통 하나당 한도가 50만원이어서 불편합니당 ㅠㅠ 그래도 넘넘 편리해요! 수정해주시면 더욱 편리하게 써먹겠습니다!!",5,2023년
2023년 9월 14일,이용자 많아지니 혜택 대폭 줄였네요. 첫번째. 이율 또 바뀌었네요. 1일 이자 또 줄었습니다. 도대체 이율을 몇번째 줄이는건지 ㅡ 자꾸 줄이니 이건 뭐 대놓고 가지고 노는건지.. 두번째. 라이브 방송 선착순 적립 40초도 안되서 적립 종료? ㅡㅡ 세번째 공동구매 구경하기 6원 적립. 원래는 1초 보면 적립 되었는데 이젠 10초간 스크롤을 총 6번 내려야 주네요: 6원 받으려면 스크롤 놓지 않아야 되네 ㅋ;;; 네번째 140원 적립 만보기도 종료되고 포인트 줄이는 만보기로 새로 나오네요? 전체적으로 포인트 혜택 줄여서 뭐가 좋나요?^^ 이용자 늘어나니 혜택 대폭 줄이는거는 전세계 공통이네요? 이래서 무슨 이용을 합니까? 에휴 탈퇴할 때가 되었네,1,2023년
2023년 9월 3일,도대체 업데이트를 어떻게 했길래 디바이스케어 어플이 시스템 리소스 많이 쳐먹는다고 초절전으로 바꾸라는 알람이 뜹니까? 어지간한 고사양게임도 이런 알람 뜬적이 없었습니다. 업뎃할때 검수를 안하는겁니까 아니면 광고 무리하게 집어넣어서 뒤로 물릴수도 없는겁니까? 요새 갑자기 폰 AP있는 부분이 순식간에 엄청 뜨거워지더만 토스가 문제였나보네요 아무리 사용하는 폰이 Z플립4라고해도 이렇게 뜨거워질일이 없었는데 ㅡㅡ,1,2023년
2023년 9월 19일,아니 대체 무슨 교통카드 점검을 하루종일 하나요? 할거면 좀 빨리 끝내던가 아님 사람들 다 자는 밤 12시 넘어서 새벽에 하던가ㅋㅋ대체 앱에서 충전은 언제 할 수 있는거죠? 이런 거지같은 시스템 때문에 매번 교통카드 충전 못해서 학교 끝나고 버스도 못 탑니다. 편의점에 들러서 충전하려면 완전 빙 돌아서 가야하는데 원래 교통카드는 편리하게 충전할 수 있었던 것 같은데요. 당장 내일도 버스타고 집에 와야해서 지금 충천할려고 했는데 계속 점검 중이라 뜨네요. 시간 없어서 편의점에도 못 들리는데 좀 원래대로 돌려놓으세요 당장. 그리고 알림받기 설정했는데 한 번도 알림 온 적 없습니다. 직원분들 월급 받으면서 일 이따위로 하시면 안되죠ㅋㅋ 앱 관리 좀 제대로하세요 제발. 짜증나 죽겠네ㅋ 점검 시간 새벽으로 당장 바꾸세요. 교통수단 제일 많이 이용하는 오전/오후에만 계속 점검중 뜨는거 개빡치니까,1,2023년
2023년 9월 4일,일좀 똑바로 하세요. 토스가 안켜져서 잔액을 못보잖습니까. 그리고 9월 1일 업데이트를 하는데 자꾸 설치충.만 뜨고 업데이트가 안됩니다. 너무 오래 걸려요.이러다가 돈 못쓰는거 아닙니까? 다 깔렸는데도 토스화면이 검정색으로만 뜹니다 이럴꺼면 처음부터 다른걸 썼겠죠..오류가 참 많은 토스네요,1,2023년
2023년 8월 25일,어제 저녁8시~10시 라이브쇼핑보기 해서 포인트 받으려고 했는데 안받아지더라구요.. 정각쯤 시간 맞춰서 들어갔는데도 포인트가 다 안받아졌어요... 그리고 라이브쇼핑알림받기 한번만 누르면 다 알림받아지게 하신다고 한거같은데 제가 못찾는건지.. 아직 한번씩 다 누르고 있거든요 또 방송 포인트받기 종료되고나서 뒤늦게 알림오자면 어쩌자는건가요..ㅋㅋㅋ,1,2023년
2023년 8월 18일,"타 결제어플과 비교할 실력자는 아니구요 ~ 토스팀, 고객센터에 감사하는 마음 보냅니다~ (저번에) 타은행 카드 발급한게 있어서 .. 등록을 햇는데.. 송금오류가 계속 뜨는거에요.. (타은행)과 서로 연락을 취해서.. 원인이 타은행에 있는것까지 알아내서.. 알려 주셔서 너무 감사했습니다.. (비록), 소액 이용자라 토스에 큰 도움은 못되지만, 항상 편리하게 이용할수 있는것에 감사드리구, 번창하는 토스, 계속 우리곁에 있는 토스로 되어지길 응원합니다.",5,2023년
2023년 8월 29일,저기.... 방송알람은 왜 그렇게 하시는거예요...? 2분 정도 후에 알람오던데 접속하면 이미 포인트지급 죄다 끝나있어요. 포인트 혜택을 줄이셔야했다면 알람은 방송 시작과 동시에 보내주셔야되는게 맞지 않나요?? 제 생각이 이상한가요??? 제발 개선 좀 해주세요. 어차피 선착순인데 알람 제 시간에 울려도 손해보실 거 없을 것 같은데요..,1,2023년
2023년 9월 7일,"의견 남기는 거같은 경우에는 1번밖에 못해서 아쉬어요. 그리고 업뎃하는 속도가 너무 느리고, 가끔은 연결이 안되서 들어갔는데 갑자기 튕겨요. 터치도 늦게되고, 덕질저금통 같은경우는 문자가 늦게 가고 이상한화면뜰데도 있어요. 그리고 신고해야할 사람을 신고해도 딱히 뭐가 없는거 같애요",1,2023년
2023년 8월 7일,안녕하세요!요즘 지갑에서 제가 돈을 너무 많이 써가지고 문제였는데요 다행이도 저희 언니가 토스라는 이앱을 추천해줘서 이번달 용돈 지갑에 있던 돈들도 토스앱에 저금할수있었습니다❤여러 기능이 있어서 너무 편리하고요 또 제가 가지고있는 돈을 핸드폰에서 편리하게 볼수있는것도 좋았고요!또 돈이 들어오는게 신기하고또 재미있어서 제 지갑에 있던돈이 토스로 다 없어졌네요 ㅎㅎ 이앱 정말 추천드립니다!!이앱 제작하신분 정말 감사합니다 ❤❤,5,2023년
2023년 9월 10일,포인트 출금정책을 바꾼다더니 출금할 때마다 로딩팝업이 뜨면서 앱이 멈추네요 앱 업데이트를 해봐도 여전히 증상 재현됩니다 안그래도 동영상광고 추가된 이후로 동작도 버벅거리고 느린데 점점 앱이 무거워지고 오류나 버그도 많아지는 것 같아 안타깝습니다,2,2023년
2023년 9월 2일,쇼핑몰 어플에서 토스뱅킹으로 연결해서 결제할 경우 알림에 잔액이 표기가 안 되어서 너무 불편해요. 고객센터에 문의하니까 따로 설정하는 방법도 없다고 하던데 다른 은행 어플들은 잔액이 표기되어 편하거든요 ㅜㅜ 토스도 잔액표기를 사용자가 직접 설정할 수 있었으면 좋겠습니다. 이것 때문에 일일이 토스 어플 눌러서 잔액 확인하려니 너무 번거롭고 불편해서 그냥 기존에 쓰던 은행어플로 돈 옮기고 그걸로 결제 중이에요 개선 되었으면 좋겠네요 제 친구들도 그것 때문에 번거롭다고 하더라구요,1,2023년
2023년 8월 22일,토스앱 잘사용하고 유용한 정보도제공받고 있습니다 그런데 오늘은 앱 자체가 열리지않네요 이런일이 종동 발생하는건지 모르겠어요 저는 불편없이 잘쓰고있는데 무슨 문제일까요 앱 비번 누르는화면이 나오면 번호 넣도 아예 화면이 정지되어버리네요 오후 늦게 제데로 앱잊열립니다 유숑한정보 알림 잘받고 있고 잘쓰고 있습니다 고맙습니다,5,2023년
2023년 10월 11일,1. 동영상 광고로 앱 무거워짐 2. 라이브쇼핑 알림 받고나서 접속하면 항상 포인트 혜택 마감되어 있어 정말 광고로서의 기능 밖에 없음 3. 파킹 통장으로서 메리트가 전혀 없음 토스 역사가 길지도 않지만 꾸준히 써왔으나 떠날 때가 된 듯...,3,2023년
2023년 10월 10일,"일단 사용해보고 적습니다 먼저 토스로 편하게 미성년자도 결제할수있는점은 매우좋습니다. 허나, 토스 기능이 어디어디 있는지가 헷갈립니다. 카드 사용중지칸이나 필요한 칸은 잘보이는 곳에 두시면 너무 좋은 앱인것같습니다.",5,2023년
2023년 10월 18일,정리요정? 이상한 기능 나와서 기존에 정리해뒀던 계좌 정렬 순서를 바꿔놓고 숨겨놓았습니다. 어떤 분이 만든 기능인가요? 더군다나 강제로 바꿔 놓아서. 다시 끌어서 원래대로 바꿔야 하는데... 미치겠네요. 😠,1,2023년
2023년 8월 30일,"일단 좋은점부터 얘기할게요 1.용돈기입장기능이 있어서 돈을 덜 쓰게 된다 2.청소년맞춤 대회,시간표,급식을 볼수있다 그리고 고쳐줬으면 하는점은 1.현금뽑을때 수수료가 1000원이나 됨(내천원.;;) 2.개학했는데 시간표 다 방학으로 나옴 3.재발급받을때 다른앱은 가격 없는데 토스는 4000원이나 내야함 이앱깔려고 하시는 분들..신중히 결정하세요 -끝-",2,2023년
2023년 10월 17일,라이브방송보며 캐쉬를 모으는게 알람까지 맞춰놓고 늦은시간에도 3원받을려고하는데 좀 너무한게 알람이 울리자마자 들어가도 3원은커녕 1원주는건 너무한것같아요.알람까지 맞춰놓고하는데 1원받으려고 제 데이타까지 써가면서 하기는싫네요.제가 손해보는거같네요.다른건 다~좋은데 이런것도 좀 생각해주셨음합니다!,4,2023년
2023년 6월 3일,이번 업데이트 절대 하시면 안됩니다. 배너광고가 동영상으로 실행 됩니다. 모을꺼 모으고 아낄거 아껴가면서 살고 있는데 토스만보기도 물론 애용 중 이었습니다. 그런데 이번에 황당하게도 배너광고가 동영상으로 실행되면서 가뜩이나 없는 데이터 아껴 쓰는데 팍팍 달게 하네요. 옵션 뒤져봐도 와이파이 환경에서만 동영상 실행 선택도 없구요. 업데이트 버튼 누른걸 땅을 치고 후회하고 있습니다.,1,2023년
2023년 7월 25일,"편리함은 사라지고 불편함만 가중되고있음. 1. 동영상 광고 도입으로 토스 켤 때 마다 듣거나 보고있던 노래,영상 끊김. 데이터는 땅파서 나오는것도 아니고 캐싱한다한들 메모리 써가면서 앱만 무거워짐 2. 토스 앱으로 인해 지속적으로 블루투스 오류가 남. 워치 및 버즈와 자주 끊기는 현상이 있어서 보니 토스앱의 문제였음. 토스 켤 때 마다 블루투스 연결에 문제가 생겨 앱을 끄거나 블루투스 또는 폰을 껐다 켜야됨 기본에 충실한 앱이 아니라 이제는 기능만 덕지덕지 붙은 정신없는 광고판 테스트앱이 된것 같음",1,2023년
2023년 9월 16일,"송금 용도로 쓰는데 수수료가 없어 좋습니다. 추가했으면 하는 기능이 있습니다. 학교의 시간표를 볼 수 있는 기능이 있는데, 저희 학교는 특성화고여서 반과 별개로 과가 있습니다. (웹개발과 1~2반, 인공지능 1반, 게임개발 1반 이런식으로요) 이 경우, 자신의 반을 선택해도 자신의 반의 시간표가 아닌 다른 과의 시간표가 뜨는 일이 있습니다. 학년과 반, 그리고 인문계가 아니면 과 까지 선택할 수 있는 기능을 추가해주셨으면 합니다.",5,2023년
2023년 6월 18일,"업데이트 하고 부터 어플이 버벅 거리고 토스 이용중 휴대폰 자체가 멈추고 재부팅되는 현상이 발생함. 동영상 광고도 거슬리고 렉의 원인중 하나로 의심됨. 블루투스 기능을 끄라는 안내창이 자꾸 나오는데 근처에 있는 친구찾기 알림설정 해놓으면 블루투스가 계속 작동하면서 다른 기능들과 충돌해 렉걸리고, 어플 강제종료, 휴대폰 먹통 됐다가(전원도 안꺼지고 아무것도 안되는 상태) 강제 재부팅 등이 발생하는듯함. 토스 어플 쓰다가 휴대폰 망가질까봐 우려될 정도. 토스 할때만 이런증상이 발생함. 다른 어플은 이상없음. 업데이트전에는 이런증상 없었음.",1,2023년
