날짜,리뷰,별점,month,리뷰1,리뷰2
2021년 7월 21일,1원보내기 후에 세자리입력하력고 은행앱보고 돌아오면 이전화면이 아닌 그 이전 화면으로 돌아와서 계속 뺑뺑이만 돌아서 진행을 못합니다. 이 때문에 모든 과정을 완수 못하고 비밀번호도 제대로 설정 못했는데도 송금이 되네요? 하 이건 불안한 상태아닌지요? 바로 이런 것 때문에 아직 토스를 못쓰고 할수없이 다른 앱을 쓰게 하네요,1,2021년,원보내기 후에 세자리입력하력고 은행앱보고 돌아오면 이전화면이 아닌 그 이전 화면으로 돌아와서 계속 뺑뺑이만 돌아서 진행을 못합니다 이 때문에 모든 과정을 완수 못하고 비밀번호도 제대로 설정 못했는데도 송금이 되네요 하 이건 불안한 상태아닌지요 바로 이런 것 때문에 아직 토스를 못쓰고 할수없이 다른 앱을 쓰게 하네요,"['원보', '내기', '자리', '입력', '하력', '보고', '이전', '화면', '이전', '화면', '뺑뺑', '진행', '모든', '과정', '완수', '비밀번호', '제대로', '설정', '송금', '이건', '불안', '태아', '닌지', '바로', '아직']"
2021년 10월 19일,"혜택 이벤트 버그투성이입니다. 앱 받고 켜기, 게임 사전예약 등등 해봐도 포인트 적립문구커녕 하나 안 뜹니다 그 밖에도 행운퀴즈 알람도 설정해놔도 알람 안 뜨구요 앱 지웠다 깔아도 마찬가지입니다. 이러고 방치 해둘거면 혜택 이벤트 뭐하러 만들어놨는지 이해가 안 가네요 그냥 지우세요 없는 것만 못하는 이벤트니까",1,2021년,혜택 이벤트 버그투성이입니다 앱 받고 켜기 게임 사전예약 등등 해봐도 포인트 적립문구커녕 하나 안 뜹니다 그 밖에도 행운퀴즈 알람도 설정해놔도 알람 안 뜨구요 앱 지웠다 깔아도 마찬가지입니다 이러고 방치 해둘거면 혜택 이벤트 뭐하러 만들어놨는지 이해가 안 가네요 그냥 지우세요 없는 것만 못하는 이벤트니까,"['혜택', '이벤트', '버그', '투성이', '게임', '사전예약', '등등', '포인트', '적립', '문구', '행운', '퀴즈', '알람', '설정', '알람', '마찬가지', '방치', '혜택', '이벤트', '우세', '이벤트']"
2021년 11월 25일,통장도 하나 밖에 못 만드는데 모으기 이자가 통째로 지급되는게 불편합니다. 모으기 별로 이자가 따로 지급되었으면 좋겠고 다른 한가지 불편한 내용은 보내는 사람 이름도 바꿀수 있었으면 좋겠네요. 입출금 내역에서 직관적인 메모로 활용할 수 있는데 왜 이 기능이 없는지 불편합니다.,3,2021년,통장도 하나 밖에 못 만드는데 모으기 이자가 통째로 지급되는게 불편합니다 모으기 별로 이자가 따로 지급되었으면 좋겠고 다른 한가지 불편한 내용은 보내는 사람 이름도 바꿀수 있었으면 좋겠네요 입출금 내역에서 직관적인 메모로 활용할 수 있는데 왜 이 기능이 없는지 불편합니다,"['통장', '이자', '통째', '지급', '불편', '별로', '이자', '지급', '한가지', '불편', '내용', '사람', '이름', '입출금', '직관', '메모', '활용', '불편']"
2021년 6월 18일,토스가 좋다며 주변인들에게 추천받아 사용해봤는데 사용하기도 전에 지웠네요. 제가 현재 사용하고 있는 은행을 토스에 등록하기 위해 토스 자체 시스템인 각 은행 회원가입을 사용하고 있었습니다. 분명히 비밀번호를 특수문자까지 붙이며 8자를 설정하였는데도 이미 10번 정도 한 것 같은데 될 기미도 안 보이네요. 명색이 천만 어플인데 이런 자잘자잘한 오류를 달고있다뇨. 정말 실망했습니다,1,2021년,토스가 좋다며 주변인들에게 추천받아 사용해봤는데 사용하기도 전에 지웠네요 제가 현재 사용하고 있는 은행을 토스에 등록하기 위해 토스 자체 시스템인 각 은행 회원가입을 사용하고 있었습니다 분명히 비밀번호를 특수문자까지 붙이며 자를 설정하였는데도 이미 번 정도 한 것 같은데 될 기미도 안 보이네요 명색이 천만 어플인데 이런 자잘자잘한 오류를 달고있다뇨 정말 실망했습니다,"['주변인', '추천', '기도', '현재', '등록', '위해', '시스템', '회원', '가입', '분명', '비밀번호', '특수문자', '붙이', '설정', '정도', '기미', '보이', '명색', '천만', '어플', '오류', '실망']"
2021년 7월 16일,"불필요한 서비스를 강요하지만 않는다면 단연 최고.. 그러나 특정 서비스 관련된 창을 닫아도 닫아도 3초마다 계속 띄우는 등, 일시적인 버그인지는 모르겠으나 강요가 너무 심한 나머지 오늘은 너무 짜증이 나서 주식을 타사로 욺기고 지워버릴까 생각했었다.",1,2021년,불필요한 서비스를 강요하지만 않는다면 단연 최고 그러나 특정 서비스 관련된 창을 닫아도 닫아도 초마다 계속 띄우는 등 일시적인 버그인지는 모르겠으나 강요가 너무 심한 나머지 오늘은 너무 짜증이 나서 주식을 타사로 욺기고 지워버릴까 생각했었다,"['필요', '서비스', '요하', '단연', '최고', '특정', '서비스', '관련', '마다', '시적', '버그', '인지', '강요', '나머지', '오늘', '짜증', '주식', '기고', '생각']"
2021년 3월 23일,오늘낮부터 앱을실행하면 바로꺼지는현상이생겨서 앱을 삭제했다 다시설치했는데 똑같이 실행되지않아요 무려 3번이나 재설치를했는데도 안되네요 핸폰문제일까싶어 핸폰도 껐다켰다 백신검사에 다해봤는데 토스만 실행이 안되는거로보아 앱에 문제가있는듯해요,1,2021년,오늘낮부터 앱을실행하면 바로꺼지는현상이생겨서 앱을 삭제했다 다시설치했는데 똑같이 실행되지않아요 무려 번이나 재설치를했는데도 안되네요 핸폰문제일까싶어 핸폰도 껐다켰다 백신검사에 다해봤는데 토스만 실행이 안되는거로보아 앱에 문제가있는듯해요,"['오늘', '부터', '실행', '바로', '현상', '이생', '설치', '실행', '무려', '이나', '설치', '핸폰', '문제', '핸폰', '백신', '검사', '다해', '실행', '보아', '문제']"
2021년 3월 23일,"토스앱이 갑자기 강제 종료 됩니다. 어제까지는 잘 돌아갔는데 오늘 다른 주식앱을 사용했다가, 토스앱을 열였는데 강제 종료 됩니다. 앱을 지웠다가 다시 깔았는데도 동일 증상이 계속 됩니다. 해결 방법좀 알려주세요.",3,2021년,토스앱이 갑자기 강제 종료 됩니다 어제까지는 잘 돌아갔는데 오늘 다른 주식앱을 사용했다가 토스앱을 열였는데 강제 종료 됩니다 앱을 지웠다가 다시 깔았는데도 동일 증상이 계속 됩니다 해결 방법좀 알려주세요,"['강제', '종료', '어제', '오늘', '주식', '강제', '종료', '동일', '증상', '해결', '방법']"
2021년 4월 9일,유용하게 잘 쓰고있는데 상단 알림창과 채팅창 어느순간 들어가면 어플이 강제종료 됩니다. 어플 삭제 후 재설치도 해보고 데이터도 삭제해봤는데 그대로네요. 알림점은 거슬리는데 읽지도 못하고 지워지지도 않으니 미칠노릇입니다 ㅋㅋ,3,2021년,유용하게 잘 쓰고있는데 상단 알림창과 채팅창 어느순간 들어가면 어플이 강제종료 됩니다 어플 삭제 후 재설치도 해보고 데이터도 삭제해봤는데 그대로네요 알림점은 거슬리는데 읽지도 못하고 지워지지도 않으니 미칠노릇입니다,"['유용', '상단', '알림', '채팅', '순간', '어플', '강제', '종료', '어플', '설치', '보고', '데이터', '그대로', '알림', '지지도', '노릇']"
2021년 4월 19일,제가 리뷰를 작성 잘 안 하는데 이 리뷰는 꼭 남겨야겠다 싶어 들어왔네요! 아니 신분증 인식시도를 그렇게 많이 해도 시키는대로 해도 인식을 못하는 거면...왜 인식 기능을 넣은겁니까!!대체...아니면 카메라 인식 말고 다르게 차라리 입력이라고 할 수 있게 해주던가요....통장 연결하기가 이렇게 어렵나요...ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ다른 앱 쓸게요...안녕히 계세요...,1,2021년,제가 리뷰를 작성 잘 안 하는데 이 리뷰는 꼭 남겨야겠다 싶어 들어왔네요 아니 신분증 인식시도를 그렇게 많이 해도 시키는대로 해도 인식을 못하는 거면 왜 인식 기능을 넣은겁니까 대체 아니면 카메라 인식 말고 다르게 차라리 입력이라고 할 수 있게 해주던가요 통장 연결하기가 이렇게 어렵나요 다른 앱 쓸게요 안녕히 계세요,"['리뷰', '작성', '리뷰', '신분증', '인식', '대로', '인식', '인식', '대체', '카메라', '인식', '차라리', '입력', '통장', '연결', '안녕', '계세']"
2021년 11월 9일,"토스체크카드는 국세, 지방세 결제 안된다고 하는데, 체크카드 사용하던중 결제가 안되는 경우는 처음이어서 황당하네요. 카드 사용 적립금 대상이 아니어서 제외시킨듯 한데, 적립금 지급대상에서 제외시키는것이 힘들어 결제자체를 제한하는건가? 그리고 채팅상담으로 문의하려는데 상담원연결항목은 없고 도움말뿐. 별수없이 전화상담 신청해서 통화료 까먹었네요.",3,2021년,토스체크카드는 국세 지방세 결제 안된다고 하는데 체크카드 사용하던중 결제가 안되는 경우는 처음이어서 황당하네요 카드 사용 적립금 대상이 아니어서 제외시킨듯 한데 적립금 지급대상에서 제외시키는것이 힘들어 결제자체를 제한하는건가 그리고 채팅상담으로 문의하려는데 상담원연결항목은 없고 도움말뿐 별수없이 전화상담 신청해서 통화료 까먹었네요,"['체크카드', '국세', '지방세', '결제', '체크카드', '결제', '처음', '당하', '카드', '적립금', '대상', '제외', '적립금', '지급', '대상', '제외', '결제', '제한', '채팅', '상담', '문의', '상담', '원연', '결항목', '도움말', '별수', '전화', '상담', '신청', '통화']"
2021년 10월 13일,처음에는 사용하기 좋았는데 두달 전부터 보험조회 하니 자꾸 업데이트 하라고 하네요 아이디 없는사람 신용정보 가입하라는데 그것도 유료라고 그러고..토스는24시간 연락된다고 해놓고 전화했더니 자동으로 전화받고 자동으로 통화연결 안된다고 그러고!아...진짜 장난하는것도 아니고 이게 뭡니까?ㅜㅜ제전화는 상대방이 받으면 무조건 녹음이되는 기능인데 전화받는것도 자동으로 받게하고 끊는것도 자동으로 끊는 기능입니까?24시간...개 뻥이네요 업데이트를 아이디 비번없이 해주세요,2,2021년,처음에는 사용하기 좋았는데 두달 전부터 보험조회 하니 자꾸 업데이트 하라고 하네요 아이디 없는사람 신용정보 가입하라는데 그것도 유료라고 그러고 토스는 시간 연락된다고 해놓고 전화했더니 자동으로 전화받고 자동으로 통화연결 안된다고 그러고 아 진짜 장난하는것도 아니고 이게 뭡니까 제전화는 상대방이 받으면 무조건 녹음이되는 기능인데 전화받는것도 자동으로 받게하고 끊는것도 자동으로 끊는 기능입니까 시간 개 뻥이네요 업데이트를 아이디 비번없이 해주세요,"['처음', '전부', '보험', '조회', '업데이트', '아이디', '사람', '신용정보', '가입', '그것', '유료', '시간', '연락', '전화', '자동', '전화', '자동', '통화', '연결', '난하', '전화', '상대방', '무조건', '녹음', '전화', '자동', '자동', '시간', '업데이트', '아이디', '비번']"
2021년 6월 18일,정말 토스 잘 사용하고있다가 최근 들어서 토스증권 이벤트 소식을 접하고 증권계좌를 계설하고 사용중에 있는데요 처음엔 문제 없이 주식투자의 재미를 느끼면서 하고있었는데 최근들어 사용자가 많아져서 그런건지 렉이라던지 가격반영이라던지 모든면에서 점점 정이 떨어지고 있네요 ... 아무래도 사용자 본인의 돈이 걸려있는 주식인만큼 빠른대처를 통해 개선 해주셨으면 하는 바램입니다 제발 부탁입니다,2,2021년,정말 토스 잘 사용하고있다가 최근 들어서 토스증권 이벤트 소식을 접하고 증권계좌를 계설하고 사용중에 있는데요 처음엔 문제 없이 주식투자의 재미를 느끼면서 하고있었는데 최근들어 사용자가 많아져서 그런건지 렉이라던지 가격반영이라던지 모든면에서 점점 정이 떨어지고 있네요 아무래도 사용자 본인의 돈이 걸려있는 주식인만큼 빠른대처를 통해 개선 해주셨으면 하는 바램입니다 제발 부탁입니다,"['최근', '증권', '이벤트', '소식', '증권', '계좌', '계설', '처음', '문제', '주식', '투자', '재미', '최근', '사용자', '가격', '반영', '모든', '점점', '정이', '지고', '사용자', '본인', '식인', '만큼', '대처', '통해', '개선', '셨으', '바램', '제발', '부탁']"
