날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 5월 16일,업뎃 되면서 갑자기 글자크기가 커져서 불편한데.. 조절기능없나요? 작게 설정이 되면 좋을텐데요.,5,2023년,업뎃 되면서 갑자기 글자크기가 커져서 불편한데 조절기능없나요 작게 설정이 되면 좋을텐데요,"['업뎃', '글자', '크기', '불편', '조절', '설정']"
2023년 8월 23일,요즘 자꾸 오류가 납니다 특히 푸시 알림으로 글을 볼 때 스크롤이 아예 안 먹혀서 다 읽고 싶어도 읽을 수 없습니다,4,2023년,요즘 자꾸 오류가 납니다 특히 푸시 알림으로 글을 볼 때 스크롤이 아예 안 먹혀서 다 읽고 싶어도 읽을 수 없습니다,"['요즘', '오류', '푸시', '알림', '크롤', '어도']"
2023년 7월 31일,"카카오페이 앱으로 자산관리를 이용하고 있는데~ 요건 정말 편한 것 같아요! 하지만, 아직 전세보증금,가상화폐는 아직 적용이 안되어있어서 조금 아쉽지만, 그 외적인 자산들은 한눈에 보이니 편하네요!",4,2023년,카카오페이 앱으로 자산관리를 이용하고 있는데 요건 정말 편한 것 같아요 하지만 아직 전세보증금 가상화폐는 아직 적용이 안되어있어서 조금 아쉽지만 그 외적인 자산들은 한눈에 보이니 편하네요,"['관리', '요건', '아직', '전세', '보증금', '가상화', '아직', '적용', '조금', '외적인', '산들', '한눈', '보이']"
2022년 9월 8일,"1. 수수료 차감 후 매매손익정보를 보는 기능이 있었으면 좋겠네요. 특히 미국증시는 필수입니다. 2. 미국 증시의 경우, 실시간 시세가 업데이트가 잘 안되네요. 과거 버전에서는 잘 되었는데, 최신 버전에서는 90% 가 멍때리고 있어요. 다행히 투자한 회사는 업데이트가 되는데, 이것도 최근 업데이트 후 되었어요. 아주 과거 버전은 다 잘되었습니다.",1,2022년,수수료 차감 후 매매손익정보를 보는 기능이 있었으면 좋겠네요 특히 미국증시는 필수입니다 미국 증시의 경우 실시간 시세가 업데이트가 잘 안되네요 과거 버전에서는 잘 되었는데 최신 버전에서는 가 멍때리고 있어요 다행히 투자한 회사는 업데이트가 되는데 이것도 최근 업데이트 후 되었어요 아주 과거 버전은 다 잘되었습니다,"['수수료', '차감', '매매', '손익', '정보', '미국증시', '수입', '미국', '증시', '실시간', '시세', '업데이트', '과거', '버전', '최신', '버전', '다행', '투자', '회사', '업데이트', '최근', '업데이트', '아주', '과거', '버전']"
2023년 7월 22일,왠만하면 귀찮아서 리뷰안남기고 안쓰고 말지하는 사람인데 이걸 안쓸수도없고 어쩔수없이 리뷰 남김ㅡㅡ 업데이트되고나서부터 렉 버퍼링 너무 심한거아닌갸?? 하루 이틀이라도 열받을 마당에 이게 지금 계속 지속되고있는건 확실하게 문제있음 개선해야됨 결제할때마다 카카오페이쓰는데 로딩하는데 기본 버퍼링 5초이상 잡아먹고 등록해둔 카드로 결제하려고 옆으로 슬라이드하면 포인트창으로 넘어가는게 한두번이 아님ㅡㅡ 주식도 마찬가지 겁나 불필요하게 번잡하게 돼있어서 실시간으로 확인하기 불편함 혜택에서 포인트모으기도 이용하는데 진짜 렉 버퍼링!!!!!!!! 제발 일좀 제대로 합시다!!!!!!!!!!!,1,2023년,왠만하면 귀찮아서 리뷰안남기고 안쓰고 말지하는 사람인데 이걸 안쓸수도없고 어쩔수없이 리뷰 남김 업데이트되고나서부터 렉 버퍼링 너무 심한거아닌갸 하루 이틀이라도 열받을 마당에 이게 지금 계속 지속되고있는건 확실하게 문제있음 개선해야됨 결제할때마다 카카오페이쓰는데 로딩하는데 기본 버퍼링 초이상 잡아먹고 등록해둔 카드로 결제하려고 옆으로 슬라이드하면 포인트창으로 넘어가는게 한두번이 아님 주식도 마찬가지 겁나 불필요하게 번잡하게 돼있어서 실시간으로 확인하기 불편함 혜택에서 포인트모으기도 이용하는데 진짜 렉 버퍼링 제발 일좀 제대로 합시다,"['만하', '리뷰', '안남', '기고', '지하', '사람인', '수도', '리뷰', '업데이트', '서부', '렉', '버퍼링', '하루', '이틀', '마당', '지속', '확실', '문제', '개선', '결제', '마다', '로딩', '기본', '버퍼링', '초이', '등록', '카드', '제하', '슬라이드', '포인트', '주식', '마찬가지', '불필', '요하', '번잡', '실시간', '불편', '혜택', '포인트', '기도', '렉', '버퍼링', '제발', '제대로']"
2023년 6월 27일,종목조회가 안되는게 많은것같아요(크리스탈신소재. 컬러레이 등) 글구 버벅대서 빨리 주문이안되서 손해본적도 너무많네요 시간외상승 리스트도 바로 볼 수있으면 좋겠어요,4,2023년,종목조회가 안되는게 많은것같아요 크리스탈신소재 컬러레이 등 글구 버벅대서 빨리 주문이안되서 손해본적도 너무많네요 시간외상승 리스트도 바로 볼 수있으면 좋겠어요,"['종목', '조회', '크리스탈', '신소재', '컬러', '레이', '글구', '버벅', '대서', '주문', '이안', '손해', '본적', '시간', '외상', '리스트', '바로']"
2023년 10월 7일,열리지가 안아요 버그로인해 문구가 나오는데 캡쳐 를 해놨는데 사진을 올릴수가 없네요...,1,2023년,열리지가 안아요 버그로인해 문구가 나오는데 캡쳐 를 해놨는데 사진을 올릴수가 없네요,"['리지', '버그', '문구', '캡쳐', '사진', '수가']"
2023년 9월 12일,주식할때 버퍼링때문에 손해 엄청봣구요 제발 빨리팔수있게 간편판매 알림 안뜨게 할수있게 해주세요,1,2023년,주식할때 버퍼링때문에 손해 엄청봣구요 제발 빨리팔수있게 간편판매 알림 안뜨게 할수있게 해주세요,"['주식', '버퍼링', '손해', '봣구', '제발', '간편', '판매', '알림']"
2023년 10월 6일,요즘들어서 전체적으로 오류가 너무 심하고 잘안되요 계속해서 안되요..뭐때문인지 몰라도 왜이리 안되나요?! 계속 다 안되요..,2,2023년,요즘들어서 전체적으로 오류가 너무 심하고 잘안되요 계속해서 안되요 뭐때문인지 몰라도 왜이리 안되나요 계속 다 안되요,"['요즘', '체적', '오류', '인지']"
2023년 9월 15일,다양한 카테고리로 재미와 정보를 주네요.디지털노마드로서 IT금광채굴하는 재미가 쏠쏠해요,5,2023년,다양한 카테고리로 재미와 정보를 주네요 디지털노마드로서 IT금광채굴하는 재미가 쏠쏠해요,"['다양', '카테고리', '재미', '정보', '주네', '디지털', '노마드', '금광', '채굴', '재미']"
2023년 9월 13일,오목조목 한가지 앱에서 다 즐기고 관리할 수 있어서 좋네요,5,2023년,오목조목 한가지 앱에서 다 즐기고 관리할 수 있어서 좋네요,"['오목조목', '한가지', '기고', '관리']"
2019년 6월 20일,카카오톡 내의 청구서 기능과 페이 어플과 연동이 1도 안됨. 한 쪽에서 납부하기 기능을 이용하면 다른 한쪽은 납부할 기간이 지났다는 경고가 계속 뜨고 그렇다고 납부하기 버튼을 누르면 점검중이라는 메세지 밖에 안뜨고 해결되는게 1도 없음. 이따구로밖에 관리를 못 할거면 왜 어플을 만들어서 기능 분리했는지 모르겠음.,1,2019년,카카오톡 내의 청구서 기능과 페이 어플과 연동이 도 안됨 한 쪽에서 납부하기 기능을 이용하면 다른 한쪽은 납부할 기간이 지났다는 경고가 계속 뜨고 그렇다고 납부하기 버튼을 누르면 점검중이라는 메세지 밖에 안뜨고 해결되는게 도 없음 이따구로밖에 관리를 못 할거면 왜 어플을 만들어서 기능 분리했는지 모르겠음,"['내의', '청구', '어플', '연동', '납부', '한쪽', '납부', '기간', '경고', '납부', '버튼', '점검', '중이', '메세지', '해결', '이따', '구로', '관리', '어플', '분리']"
2023년 10월 22일,만보기 끌 수 있게 해주세요. 만보기 앱들이 넘쳐나는데 굳이 카페 만보까지 있을 필요가 있을까요? 배터리 소모도 많아지는 것 같아요. 부탁드립니다.,4,2023년,만보기 끌 수 있게 해주세요 만보기 앱들이 넘쳐나는데 굳이 카페 만보까지 있을 필요가 있을까요 배터리 소모도 많아지는 것 같아요 부탁드립니다,"['굳이', '카페', '필요', '배터리', '소모', '아지', '부탁', '드립']"
2022년 3월 28일,"이런 저런 정보를 보는 차원에서는 좋습니다만, 거래용으로는 좀... 특히 몇 초 차이로 거래 안되거나 주문 정정등이 안되서 손해를 많이 봤는데... 진짜 생체 인식은 에러임. 빠른 매매를 위해 전용단말기 선정 등으로 주문속도를 높이는 것이 필요할 것 같습니다. 커스터마이징이 되어서 예약매매, 미체결매매정정 등에 대한 직관적 세팅이 가능하면 좋겠습니다. HTS만큼은 아니지만 카카오의 강점인 직관성을 이용하면 기존 엑셀+차트만 보는 매매패턴에서 진일보 할 수 있을 듯.",3,2022년,이런 저런 정보를 보는 차원에서는 좋습니다만 거래용으로는 좀 특히 몇 초 차이로 거래 안되거나 주문 정정등이 안되서 손해를 많이 봤는데 진짜 생체 인식은 에러임 빠른 매매를 위해 전용단말기 선정 등으로 주문속도를 높이는 것이 필요할 것 같습니다 커스터마이징이 되어서 예약매매 미체결매매정정 등에 대한 직관적 세팅이 가능하면 좋겠습니다 HTS만큼은 아니지만 카카오의 강점인 직관성을 이용하면 기존 엑셀 차트만 보는 매매패턴에서 진일보 할 수 있을 듯,"['저런', '정보', '차원', '다만', '거래', '차이', '거래', '거나', '주문', '정정', '손해', '생체', '인식', '에러', '매매', '위해', '전용', '단말기', '선정', '주문', '속도', '높이', '필요', '커스터', '마이', '예약', '매매', '체결', '매매', '정정', '대한', '직관', '세팅', '만큼', '니지', '강점', '관성', '기존', '엑셀', '차트', '매매', '패턴', '진일']"
2023년 7월 27일,이전에도 잘 쓰고는 있었지만 뭔가 더 똑똑해지고 깔끔하니 보기에도 좋습니다. 사용하기에도 편하고 혜택도 잘 활용하고 있습니다~,5,2023년,이전에도 잘 쓰고는 있었지만 뭔가 더 똑똑해지고 깔끔하니 보기에도 좋습니다 사용하기에도 편하고 혜택도 잘 활용하고 있습니다,"['이전', '뭔가', '똑똑', '해지', '혜택', '활용']"
2022년 1월 31일,미성년자인 나한테 있어서는 소중한 앱. 근데 UI가 너무 불편함.. 옛날에는 화면 한개에 다 있던게 이제는 3개로 나눠져있는데다가 송금 받을때는 또 버튼 눌러야해서 옛날에 비해 불편하고 느림 거기다가 맨 왼쪽 화면 들어가면 뭘 자꾸 시켜서 빡침. 선택지에 미성년자라서 못한다는 선택지는 없음? 이럴거면 걍 업데이트 하지 말지....,1,2022년,미성년자인 나한테 있어서는 소중한 앱 근데 UI가 너무 불편함 옛날에는 화면 한개에 다 있던게 이제는 개로 나눠져있는데다가 송금 받을때는 또 버튼 눌러야해서 옛날에 비해 불편하고 느림 거기다가 맨 왼쪽 화면 들어가면 뭘 자꾸 시켜서 빡침 선택지에 미성년자라서 못한다는 선택지는 없음 이럴거면 걍 업데이트 하지 말지,"['미성년', '자인', '불편', '옛날', '화면', '송금', '버튼', '옛날', '불편', '거기', '왼쪽', '화면', '선택', '미성년', '자라', '선택', '업데이트']"
2023년 9월 4일,여러가지 다양한 기능과 현금처럼 사용할수 있는 포인트 쌓기가 있어 좋아요,5,2023년,여러가지 다양한 기능과 현금처럼 사용할수 있는 포인트 쌓기가 있어 좋아요,"['여러가지', '다양', '현금', '처럼', '포인트']"
2021년 2월 21일,잘쓰고 있었는데 위젯이 갑자기 짤려서 나오네요... +)디자인에 문제가 아니라 바코드가 3분에 1쯤이나 짤려서 바탕화면에 나옵니다 노트10이구요 아마 업그레이드 시 문제 같은데 수정해주셔야 할것 같습니다 저말고도 올려주시는 분들이 있는것 같은데 어떤 상황인지 잘 모르시는 것 같아 다시 올립니다 위젯을 눌러 앱을 켜면되긴 하지만 그러면 위젯을 쓰는 의미가 없어서.. ㅜ,2,2021년,잘쓰고 있었는데 위젯이 갑자기 짤려서 나오네요 디자인에 문제가 아니라 바코드가 분에 쯤이나 짤려서 바탕화면에 나옵니다 노트 이구요 아마 업그레이드 시 문제 같은데 수정해주셔야 할것 같습니다 저말고도 올려주시는 분들이 있는것 같은데 어떤 상황인지 잘 모르시는 것 같아 다시 올립니다 위젯을 눌러 앱을 켜면되긴 하지만 그러면 위젯을 쓰는 의미가 없어서,"['위젯', '짤려', '디자인', '문제', '바코드', '이나', '짤려', '바탕화면', '노트', '이구', '아마', '업그레이드', '문제', '수정', '고도', '상황', '인지', '위젯', '위젯', '의미']"
